ID	Case.Number	Date	Block	IUCR	Primary.Type	Description	Location.Description	Arrest	Domestic	Beat	District	Ward	Community.Area	FBI.Code	X.Coordinate	Y.Coordinate	Year	Updated.On	Latitude	Longitude	Location
10438926	HZ177576	2016-03-07	073XX S EXCHANGE AVE	0460	BATTERY	SIMPLE	NURSING HOME/RETIREMENT HOME	false	false	334	3	7	43	08B	1194466	1856864	2016	03/14/2016 03:50:39 PM	41.762161498	-87.562813204	(41.762161498, -87.562813204)
10438927	HZ177556	2016-03-07	019XX N KILDARE AVE	0930	MOTOR VEHICLE THEFT	THEFT/RECOVERY: AUTOMOBILE	VEHICLE NON-COMMERCIAL	false	false	2534	25	30	20	07	1147414	1912517	2016	03/14/2016 03:50:39 PM	41.915907985	-87.733842274	(41.915907985, -87.733842274)
10438930	HZ177557	2016-03-07	019XX S TROY ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	true	true	1022	10	24	29	08B	1155665	1890318	2016	03/14/2016 03:50:39 PM	41.854829502	-87.704126479	(41.854829502, -87.704126479)
10438931	HZ177632	2016-03-07	016XX S HOMAN AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1021	10	24	29	18	1153968	1891645	2016	03/14/2016 03:50:39 PM	41.858504897	-87.710319897	(41.858504897, -87.710319897)
10438934	HZ177565	2016-03-07	087XX S HALSTED ST	0460	BATTERY	SIMPLE	SIDEWALK	false	false	2223	22	21	71	08B	1172503	1846948	2016	03/14/2016 03:50:39 PM	41.73546237	-87.643601182	(41.73546237, -87.643601182)
10438937	HZ177666	2016-03-07	112XX S HALE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	2212	22	19	75	08B	1165076	1829991	2016	03/14/2016 03:50:39 PM	41.689089716	-87.671288526	(41.689089716, -87.671288526)
10438939	HZ177616	2016-03-07	038XX W ROOSEVELT RD	0460	BATTERY	SIMPLE	SIDEWALK	true	false	1011	10	24	29	08B	1151145	1894441	2016	03/14/2016 03:50:39 PM	41.866233192	-87.720608951	(41.866233192, -87.720608951)
10438940	HZ177534	2016-03-07	035XX N NATCHEZ AVE	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	false	false	1632	16	36	17	26	1132409	1922797	2016	03/14/2016 03:50:39 PM	41.944392097	-87.78873066	(41.944392097, -87.78873066)
10438941	HZ177368	2016-03-07	002XX N KEELER AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	1114	11	28	26	08B	1148361	1900800	2016	03/14/2016 03:50:39 PM	41.883737099	-87.730665433	(41.883737099, -87.730665433)
10438944	HZ177641	2016-03-07	098XX S WESTERN AVE	0890	THEFT	FROM BUILDING	COMMERCIAL / BUSINESS OFFICE	false	false	2213	22	19	72	06	1162114	1839322	2016	03/14/2016 03:50:39 PM	41.714757557	-87.681873992	(41.714757557, -87.681873992)
10438945	HZ177586	2016-03-07	025XX N MILWAUKEE AVE	0330	ROBBERY	AGGRAVATED	SIDEWALK	false	false	1414	14	35	22	03	1155275	1916799	2016	03/14/2016 03:50:39 PM	41.927503722	-87.704846023	(41.927503722, -87.704846023)
10438948	HZ177505	2016-03-07	013XX W DIVERSEY PKWY	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	false	1932	19	32	6	26	1166943	1918710	2016	03/14/2016 03:50:39 PM	41.932504919	-87.661915903	(41.932504919, -87.661915903)
10438949	HZ177525	2016-03-07	061XX S ROCKWELL ST	143A	WEAPONS VIOLATION	UNLAWFUL POSS OF HANDGUN	APARTMENT	true	false	825	8	15	66	15	1160093	1863847	2016	03/14/2016 03:50:39 PM	41.782099682	-87.688602781	(41.782099682, -87.688602781)
10438950	HZ177443	2016-03-07	036XX W LEXINGTON ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1133	11	24	27	08B	1152148	1896451	2016	03/14/2016 03:50:39 PM	41.871729153	-87.716873835	(41.871729153, -87.716873835)
10438955	HZ177639	2016-03-07	003XX N CENTRAL AVE	0820	THEFT	$500 AND UNDER	CTA TRAIN	false	false	1512	15	29	25	06	1138970	1902173	2016	03/14/2016 03:50:39 PM	41.887680583	-87.765117107	(41.887680583, -87.765117107)
10438956	HZ177549	2016-03-07	056XX W ADDISON ST	0460	BATTERY	SIMPLE	HOSPITAL BUILDING/GROUNDS	false	false	1633	16	38	15	08B	1138069	1923370	2016	03/14/2016 03:50:39 PM	41.945863902	-87.767912706	(41.945863902, -87.767912706)
10438957	HZ177546	2016-03-07	014XX W 112TH PL	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE-GARAGE	false	false	2234	22	34	75	14	1168782	1830106	2016	03/14/2016 03:50:39 PM	41.689326335	-87.657717621	(41.689326335, -87.657717621)
10438959	HZ177451	2016-03-07	052XX S DR MARTIN LUTHER KING JR DR	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	231	2	3	40	08B	1179813	1870410	2016	03/14/2016 03:50:39 PM	41.799680672	-87.616103604	(41.799680672, -87.616103604)
10438961	HZ177679	2016-03-07	066XX N OCONTO AVE	1330	CRIMINAL TRESPASS	TO LAND	RESIDENTIAL YARD (FRONT/BACK)	false	false	1611	16	41	9	26	1127048	1943672	2016	03/14/2016 03:50:39 PM	42.00176708	-87.807965261	(42.00176708, -87.807965261)
10438962	HZ177574	2016-03-07	001XX S HALSTED ST	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	1232	12	27	28	06	1171070	1899648	2016	03/14/2016 03:50:39 PM	41.880108035	-87.647309981	(41.880108035, -87.647309981)
10438966	HZ177649	2016-03-07	024XX W DIVISION ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PRIVATE, BUILDING	true	false	1212	12	26	24	18	1159946	1907907	2016	03/14/2016 03:50:39 PM	41.903008179	-87.68792783	(41.903008179, -87.68792783)
10438972	HZ177688	2016-03-07	013XX S KOMENSKY AVE	0460	BATTERY	SIMPLE	SIDEWALK	false	false	1011	10	24	29	08B	1149594	1893569	2016	03/14/2016 03:50:39 PM	41.863870557	-87.726325488	(41.863870557, -87.726325488)
10438973	HZ177587	2016-03-07	075XX S SOUTH SHORE DR	2820	OTHER OFFENSE	TELEPHONE THREAT	APARTMENT	false	true	421	4	7	43	26	1196126	1856148	2016	03/14/2016 03:50:39 PM	41.76015578	-87.556752911	(41.76015578, -87.556752911)
10438974	HZ177623	2016-03-07	016XX S PULASKI RD	0560	ASSAULT	SIMPLE	RESTAURANT	false	false	1012	10	24	29	08A	1149984	1891583	2016	03/14/2016 03:50:39 PM	41.858413159	-87.724945467	(41.858413159, -87.724945467)
10438975	HZ177589	2016-03-07	084XX S MAY ST	0810	THEFT	OVER $500	STREET	false	false	613	6	21	71	06	1170125	1848837	2016	03/14/2016 03:50:39 PM	41.740698015	-87.65225847	(41.740698015, -87.65225847)
10438976	HZ177656	2016-03-07	056XX S NORMAL BLVD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	true	true	711	7	3	68	08B	1173914	1867765	2016	03/14/2016 03:50:39 PM	41.79255555	-87.63781518	(41.79255555, -87.63781518)
10438977	HZ177630	2016-03-07	051XX S CICERO AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	814	8	23	56	08B	1145227	1870144	2016	03/14/2016 03:50:39 PM	41.799672622	-87.742947698	(41.799672622, -87.742947698)
10438981	HZ177712	2016-03-07	049XX W MONROE ST	1821	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	ABANDONED BUILDING	true	false	1533	15	28	25	18	1143582	1899210	2016	03/14/2016 03:50:39 PM	41.879464701	-87.748254352	(41.879464701, -87.748254352)
10438988	HZ177638	2016-03-07	039XX W ROOSEVELT RD	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1132	11	24	29	18	1150424	1894423	2016	03/14/2016 03:50:39 PM	41.866197889	-87.723256295	(41.866197889, -87.723256295)
10438994	HZ177705	2016-03-07	011XX S WHIPPLE ST	0320	ROBBERY	STRONGARM - NO WEAPON	SIDEWALK	false	false	1134	11	28	29	03	1156203	1894855	2016	03/14/2016 03:50:39 PM	41.867268685	-87.702029327	(41.867268685, -87.702029327)
10438995	HZ177535	2016-03-07	011XX E 82ND ST	0820	THEFT	$500 AND UNDER	STREET	false	false	411	4	8	45	06	1185104	1850849	2016	03/14/2016 03:50:39 PM	41.745880737	-87.597314236	(41.745880737, -87.597314236)
10439001	HZ177569	2016-03-07	046XX N RACINE AVE	0460	BATTERY	SIMPLE	NURSING HOME/RETIREMENT HOME	false	false	1913	19	46	3	08B	1167467	1930925	2016	03/14/2016 03:50:39 PM	41.966012124	-87.65963743	(41.966012124, -87.65963743)
10439004	HZ177721	2016-03-07	044XX N SHERIDAN RD	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1914	19	46	3	08B	1168806	1929570	2016	03/14/2016 03:50:39 PM	41.962264964	-87.654753665	(41.962264964, -87.654753665)
10439012	HZ177706	2016-03-07	030XX W ROOSEVELT RD	0560	ASSAULT	SIMPLE	SPORTS ARENA/STADIUM	false	true	1134	11	28	29	08A	1156119	1894552	2016	03/14/2016 03:50:39 PM	41.866438916	-87.70234588	(41.866438916, -87.70234588)
10439013	HZ177658	2016-03-07	0000X W WASHINGTON ST	0810	THEFT	OVER $500	STREET	false	false	111	1	42	32	06	1175699	1900816	2016	03/14/2016 03:50:39 PM	41.883210302	-87.630277876	(41.883210302, -87.630277876)
10439002	HZ177596	2016-03-07	078XX S MARYLAND AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	true	false	624	6	6	69	14	1183262	1853165	2016	04/05/2016 03:51:36 PM	41.752279124	-87.603991687	(41.752279124, -87.603991687)
10439015	HZ177685	2016-03-07	131XX S CORLISS AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	533	5	9	54	08B	1184010	1818319	2016	03/14/2016 03:50:39 PM	41.65663988	-87.602334544	(41.65663988, -87.602334544)
10439028	HZ177779	2016-03-07	023XX N CICERO AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	OTHER	false	false	2522	25	31	19	14	1144016	1915007	2016	03/14/2016 03:50:39 PM	41.9228053	-87.746263814	(41.9228053, -87.746263814)
10439031	HZ177734	2016-03-07	023XX N MANGO AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	false	2515	25	37	19	14	1137668	1914907	2016	03/14/2016 03:50:39 PM	41.922647776	-87.769591214	(41.922647776, -87.769591214)
10439041	HZ177668	2016-03-07	083XX S STEWART AVE	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	true	false	622	6	21	44	06	1175078	1849610	2016	03/14/2016 03:50:39 PM	41.742710224	-87.634088181	(41.742710224, -87.634088181)
10439045	HZ177766	2016-03-07	023XX E 70TH ST	1320	CRIMINAL DAMAGE	TO VEHICLE	PARKING LOT/GARAGE(NON.RESID.)	false	false	331	3	5	43	14	1193221	1859006	2016	03/14/2016 03:50:39 PM	41.768069819	-87.567306284	(41.768069819, -87.567306284)
10439047	HZ177736	2016-03-07	045XX S CALUMET AVE	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	STREET	false	false	215	2	3	38	04B	1179191	1875082	2016	03/14/2016 03:50:39 PM	41.812515266	-87.618242073	(41.812515266, -87.618242073)
10439050	HZ177514	2016-03-07	041XX W NELSON ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	2523	25	31	21	07	1148064	1919953	2016	03/14/2016 03:50:39 PM	41.936300561	-87.731262371	(41.936300561, -87.731262371)
10439053	HZ177579	2016-03-07	065XX S DR MARTIN LUTHER KING JR DR	0460	BATTERY	SIMPLE	OTHER	true	false	312	3	20	69	08B	1180046	1861715	2016	03/14/2016 03:50:39 PM	41.775815434	-87.615515359	(41.775815434, -87.615515359)
10439058	HZ177761	2016-03-07	079XX S KINGSTON AVE	1365	CRIMINAL TRESPASS	TO RESIDENCE	APARTMENT	true	false	422	4	7	46	26	1194563	1852907	2016	03/14/2016 03:50:39 PM	41.751300804	-87.562587625	(41.751300804, -87.562587625)
10439059	HZ177699	2016-03-07	067XX S SOUTH CHICAGO AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	true	true	321	3	20	42	08B	1180493	1860276	2016	03/14/2016 03:50:39 PM	41.771856424	-87.613920841	(41.771856424, -87.613920841)
10439061	HZ177771	2016-03-07	015XX E 55TH ST	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	234	2	4	41	06	1187447	1868839	2016	03/14/2016 03:50:39 PM	41.795191528	-87.588157998	(41.795191528, -87.588157998)
10439063	HZ177421	2016-03-07	086XX S HALSTED ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	GAS STATION	false	false	622	6	21	71	07	1172479	1847789	2016	03/14/2016 03:50:39 PM	41.737770715	-87.643664418	(41.737770715, -87.643664418)
10439067	HZ177816	2016-03-07	001XX W POLK ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	123	1	2	32	14	1174998	1896784	2016	03/14/2016 03:50:39 PM	41.872161976	-87.632972778	(41.872161976, -87.632972778)
10439069	HZ177755	2016-03-07	056XX S ELIZABETH ST	4625	OTHER OFFENSE	PAROLE VIOLATION	ALLEY	true	false	713	7	16	67	26	1168954	1867281	2016	03/14/2016 03:50:39 PM	41.791336073	-87.65601677	(41.791336073, -87.65601677)
10439077	HZ177698	2016-03-07	002XX S LOTUS AVE	0560	ASSAULT	SIMPLE	CONVENIENCE STORE	false	false	1522	15	29	25	08A	1139913	1898658	2016	03/14/2016 03:50:39 PM	41.878017787	-87.761740038	(41.878017787, -87.761740038)
10439079	HZ177801	2016-03-07	049XX W ADAMS ST	1821	NARCOTICS	MANU/DEL:CANNABIS 10GM OR LESS	SIDEWALK	true	false	1533	15	28	25	18	1143545	1898879	2016	03/14/2016 03:50:39 PM	41.878557088	-87.748398495	(41.878557088, -87.748398495)
10439083	HZ177696	2016-03-07	018XX S INDIANA AVE	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	132	1	2	33	08A	1177942	1891495	2016	03/14/2016 03:50:39 PM	41.857582212	-87.622325051	(41.857582212, -87.622325051)
10439085	HZ177822	2016-03-07	049XX W IOWA ST	2024	NARCOTICS	POSS: HEROIN(WHITE)	RESIDENTIAL YARD (FRONT/BACK)	true	false	1531	15	37	25	18	1143285	1905528	2016	03/14/2016 03:50:39 PM	41.896807596	-87.749186979	(41.896807596, -87.749186979)
10439087	HZ177798	2016-03-07	039XX W LEXINGTON ST	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1132	11	24	26	18	1150273	1896409	2016	03/14/2016 03:50:39 PM	41.871650645	-87.72375886	(41.871650645, -87.72375886)
10439089	HZ177825	2016-03-07	058XX S ROCKWELL ST	0820	THEFT	$500 AND UNDER	STREET	false	false	824	8	16	63	06	1160038	1865835	2016	03/14/2016 03:50:39 PM	41.787556159	-87.688749787	(41.787556159, -87.688749787)
10439090	HZ177714	2016-03-07	087XX S ABERDEEN ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SCHOOL, PRIVATE, BUILDING	true	false	2222	22	21	71	18	1170513	1846788	2016	03/14/2016 03:50:39 PM	41.735066839	-87.650896405	(41.735066839, -87.650896405)
10439099	HZ177785	2016-03-07	006XX W WAYMAN ST	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	APARTMENT	false	false	1214	12	27	28	11	1171576	1902339	2016	03/14/2016 03:50:39 PM	41.887481203	-87.645372811	(41.887481203, -87.645372811)
10439100	HZ177540	2016-03-07	001XX W 109TH ST	0890	THEFT	FROM BUILDING	STREET	false	false	513	5	34	49	06	1177244	1832674	2016	03/14/2016 03:50:39 PM	41.696187007	-87.626661308	(41.696187007, -87.626661308)
10439105	HZ177752	2016-03-07	059XX S ASHLAND AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	STREET	false	true	714	7	15	67	08B	1166688	1865385	2016	03/14/2016 03:50:39 PM	41.786181906	-87.664379822	(41.786181906, -87.664379822)
10439108	HZ177855	2016-03-07	012XX N LOCKWOOD AVE	0470	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	SIDEWALK	false	false	2532	25	37	25	24	1140793	1907958	2016	03/14/2016 03:50:39 PM	41.903521997	-87.75827999	(41.903521997, -87.75827999)
10439109	HZ177602	2016-03-07	078XX S ADA ST	0820	THEFT	$500 AND UNDER	APARTMENT	false	true	612	6	17	71	06	1168802	1852756	2016	03/14/2016 03:50:39 PM	41.751480925	-87.656992959	(41.751480925, -87.656992959)
10439110	HZ177853	2016-03-07	069XX S THROOP ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	true	734	7	17	67	26	1168856	1858789	2016	03/14/2016 03:50:39 PM	41.768035107	-87.656621161	(41.768035107, -87.656621161)
10439111	HZ177807	2016-03-07	003XX E 95TH ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	633	6	6	49	18	1180356	1842062	2016	03/14/2016 03:50:39 PM	41.721878286	-87.614980432	(41.721878286, -87.614980432)
10439113	HZ177837	2016-03-07	005XX W 43RD PL	0820	THEFT	$500 AND UNDER	APARTMENT	false	false	925	9	11	61	06	1173236	1876072	2016	03/14/2016 03:50:39 PM	41.815365823	-87.640055607	(41.815365823, -87.640055607)
10439117	HZ177875	2016-03-07	007XX N LEAVITT ST	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	OTHER	false	false	1221	12	1	24	11	1161606	1904864	2016	03/14/2016 03:50:39 PM	41.894623513	-87.6819152	(41.894623513, -87.6819152)
10439118	HZ177842	2016-03-07	071XX S UNION AVE	2024	NARCOTICS	POSS: HEROIN(WHITE)	STREET	true	false	732	7	6	68	18	1172982	1857620	2016	03/14/2016 03:50:39 PM	41.764737154	-87.641531954	(41.764737154, -87.641531954)
10439119	HZ177867	2016-03-07	036XX S HERMITAGE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	RESIDENCE-GARAGE	true	false	912	9	11	59	18	1165278	1880623	2016	03/14/2016 03:50:39 PM	41.828026736	-87.66911781	(41.828026736, -87.66911781)
10439120	HZ177826	2016-03-07	020XX W 79TH ST	0610	BURGLARY	FORCIBLE ENTRY	MEDICAL/DENTAL OFFICE	false	false	611	6	18	71	05	1164175	1852261	2016	03/14/2016 03:50:39 PM	41.750221132	-87.673962648	(41.750221132, -87.673962648)
10439122	HZ177517	2016-03-07	011XX N MONTICELLO AVE	0320	ROBBERY	STRONGARM - NO WEAPON	SIDEWALK	false	false	1112	11	27	23	03	1151836	1907253	2016	03/14/2016 03:50:39 PM	41.901377109	-87.717734819	(41.901377109, -87.717734819)
10439123	HZ177654	2016-03-07	044XX W ADAMS ST	0820	THEFT	$500 AND UNDER	SIDEWALK	false	false	1113	11	28	26	06	1146816	1898644	2016	03/14/2016 03:50:39 PM	41.877850418	-87.736393934	(41.877850418, -87.736393934)
10439126	HZ177665	2016-03-07	011XX N HAMLIN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	APARTMENT	false	true	1112	11	27	23	14	1150839	1907329	2016	03/14/2016 03:50:39 PM	41.901605234	-87.721394934	(41.901605234, -87.721394934)
10439128	HZ177662	2016-03-07	032XX E 91ST ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	424	4	10	46	14	1199115	1845235	2016	03/14/2016 03:50:39 PM	41.730135167	-87.546164321	(41.730135167, -87.546164321)
10439133	HZ177811	2016-03-07	027XX W POLK ST	0325	ROBBERY	VEHICULAR HIJACKING	PARKING LOT/GARAGE(NON.RESID.)	false	false	1135	11	28	27	03	1158240	1896258	2016	03/14/2016 03:50:39 PM	41.871077307	-87.694512851	(41.871077307, -87.694512851)
10439136	HZ177883	2016-03-07	041XX W MADISON ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	1115	11	28	26	18	1148697	1899688	2016	03/14/2016 03:50:39 PM	41.880679165	-87.729460332	(41.880679165, -87.729460332)
10439137	HZ177882	2016-03-07	043XX W MADISON ST	0560	ASSAULT	SIMPLE	COMMERCIAL / BUSINESS OFFICE	false	false	1115	11	28	26	08A	1147437	1899660	2016	03/14/2016 03:50:39 PM	41.880626565	-87.734087706	(41.880626565, -87.734087706)
10439141	HZ177823	2016-03-07	047XX W CONGRESS PKWY	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1131	11	24	25	18	1144854	1897273	2016	03/14/2016 03:50:39 PM	41.874125447	-87.743632578	(41.874125447, -87.743632578)
10439142	HZ177764	2016-03-07	041XX W WASHINGTON BLVD	0281	CRIM SEXUAL ASSAULT	NON-AGGRAVATED	APARTMENT	false	true	1114	11	28	26	02	1148833	1900172	2016	03/14/2016 03:50:39 PM	41.882004688	-87.728948432	(41.882004688, -87.728948432)
10439143	HZ177809	2016-03-07	043XX W ARMITAGE AVE	0460	BATTERY	SIMPLE	OTHER	true	false	2534	25	31	20	08B	1146976	1912932	2016	03/14/2016 03:50:39 PM	41.917055176	-87.735440843	(41.917055176, -87.735440843)
10439145	HZ177790	2016-03-07	048XX W WRIGHTWOOD AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	2521	25	31	19	08B	1143628	1916859	2016	03/14/2016 03:50:39 PM	41.927894655	-87.74764299	(41.927894655, -87.74764299)
10439146	HZ177800	2016-03-07	021XX W PIERCE AVE	0560	ASSAULT	SIMPLE	NURSING HOME/RETIREMENT HOME	true	false	1424	14	32	24	08A	1161771	1910214	2016	03/14/2016 03:50:39 PM	41.909300888	-87.681159825	(41.909300888, -87.681159825)
10439147	HZ177909	2016-03-07	026XX N CENTRAL PARK AVE	4387	OTHER OFFENSE	VIOLATE ORDER OF PROTECTION	APARTMENT	false	true	2524	25	35	22	26	1151931	1917396	2016	03/14/2016 03:50:39 PM	41.929208542	-87.717118186	(41.929208542, -87.717118186)
10439149	HZ177881	2016-03-07	043XX W FULLERTON AVE	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	2522	25	31	20	08A	1146891	1915599	2016	03/14/2016 03:50:39 PM	41.924375308	-87.735684848	(41.924375308, -87.735684848)
10439150	HZ177874	2016-03-07	022XX N TRIPP AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	2522	25	31	20	08B	1147685	1914485	2016	03/14/2016 03:50:39 PM	41.921303164	-87.732795997	(41.921303164, -87.732795997)
10439151	HZ177912	2016-03-07	079XX S MOZART ST	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	835	8	18	70	08A	1158758	1851831	2016	03/14/2016 03:50:39 PM	41.749153348	-87.693824816	(41.749153348, -87.693824816)
10439154	HZ177885	2016-03-07	003XX S SPRINGFIELD AVE	2026	NARCOTICS	POSS: PCP	SIDEWALK	true	false	1132	11	24	26	18	1150451	1897944	2016	03/14/2016 03:50:39 PM	41.875859388	-87.723065278	(41.875859388, -87.723065278)
10439155	HZ177693	2016-03-07	028XX W GRAND AVE	0560	ASSAULT	SIMPLE	ABANDONED BUILDING	false	false	1221	12	26	23	08A	1157122	1904974	2016	03/14/2016 03:50:39 PM	41.895017603	-87.698380689	(41.895017603, -87.698380689)
10439156	HZ177897	2016-03-07	064XX S MOZART ST	0560	ASSAULT	SIMPLE	RESIDENCE	true	false	823	8	15	66	08A	1158485	1861904	2016	03/14/2016 03:50:39 PM	41.776800746	-87.694551095	(41.776800746, -87.694551095)
10439157	HZ177891	2016-03-07	019XX E 75TH ST	0545	ASSAULT	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PUBLIC, BUILDING	true	false	414	4	8	43	08A	1190650	1855630	2016	03/14/2016 03:50:39 PM	41.758868246	-87.576838856	(41.758868246, -87.576838856)
10439158	HZ177847	2016-03-07	049XX W DIVERSEY AVE	0460	BATTERY	SIMPLE	BAR OR TAVERN	false	false	2521	25	31	19	08B	1142871	1918161	2016	03/14/2016 03:50:39 PM	41.931481628	-87.750392184	(41.931481628, -87.750392184)
10439161	HZ177947	2016-03-07	050XX S LEAMINGTON AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE-GARAGE	false	false	814	8	23	56	14	1142879	1870760	2016	03/14/2016 03:50:39 PM	41.801406957	-87.751543303	(41.801406957, -87.751543303)
10439163	HZ177792	2016-03-07	089XX S CARPENTER ST	1812	NARCOTICS	POSS: CANNABIS MORE THAN 30GMS	RESIDENCE	true	false	2222	22	21	73	18	1170882	1845526	2016	03/14/2016 03:50:39 PM	41.731595697	-87.649581272	(41.731595697, -87.649581272)
10439164	HZ177928	2016-03-07	065XX S CLAREMONT AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	832	8	15	66	06	1161866	1861298	2016	03/14/2016 03:50:39 PM	41.775068213	-87.682173222	(41.775068213, -87.682173222)
10439165	HZ177905	2016-03-07	023XX N KEDVALE AVE	0630	BURGLARY	ATTEMPT FORCIBLE ENTRY	RESIDENCE	false	false	2525	25	31	20	05	1148330	1915214	2016	03/14/2016 03:50:39 PM	41.923291189	-87.730407257	(41.923291189, -87.730407257)
10439166	HZ177910	2016-03-07	081XX S BLACKSTONE AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	true	411	4	8	45	14	1187576	1851409	2016	03/14/2016 03:50:39 PM	41.747359051	-87.588238686	(41.747359051, -87.588238686)
10439167	HZ177943	2016-03-07	073XX S ASHLAND AVE	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	false	false	734	7	17	67	06	1166958	1855856	2016	03/14/2016 03:50:39 PM	41.76002733	-87.663661918	(41.76002733, -87.663661918)
10439168	HZ177957	2016-03-07	028XX W 63RD ST	0560	ASSAULT	SIMPLE	GAS STATION	true	false	823	8	15	66	08A	1158712	1862748	2016	03/14/2016 03:50:39 PM	41.779112173	-87.693695901	(41.779112173, -87.693695901)
10439170	HZ177890	2016-03-07	001XX E GARFIELD BLVD	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	COMMERCIAL / BUSINESS OFFICE	false	true	231	2	20	40	26	1178247	1868468	2016	03/14/2016 03:50:39 PM	41.794387355	-87.621905441	(41.794387355, -87.621905441)
10439171	HZ177901	2016-03-07	007XX N LARRABEE ST	1152	DECEPTIVE PRACTICE	ILLEGAL USE CASH CARD	ATM (AUTOMATIC TELLER MACHINE)	false	false	1831	18	42	8	11	1172212	1905183	2016	03/14/2016 03:50:39 PM	41.895271296	-87.642953212	(41.895271296, -87.642953212)
10439172	HZ177896	2016-03-07	007XX N LARRABEE ST	1152	DECEPTIVE PRACTICE	ILLEGAL USE CASH CARD	ATM (AUTOMATIC TELLER MACHINE)	false	false	1831	18	42	8	11	1172212	1905183	2016	03/14/2016 03:50:39 PM	41.895271296	-87.642953212	(41.895271296, -87.642953212)
10439174	HZ177964	2016-03-07	015XX S CALIFORNIA BLVD	0810	THEFT	OVER $500	SIDEWALK	false	false	1022	10	12	29	06	1157932	1892551	2016	03/14/2016 03:50:39 PM	41.860911204	-87.695744714	(41.860911204, -87.695744714)
10439176	HZ177919	2016-03-07	051XX W 51ST ST	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE-GARAGE	false	false	814	8	23	56	05	1143140	1870329	2016	03/14/2016 03:50:39 PM	41.800219372	-87.750596819	(41.800219372, -87.750596819)
